anime_id,name,genre,rating
6633,queens blade: gyokuza wo tsugu mono,"Action, Adventure, Ecchi, Fantasy",6.73
1232,saber marionette r,"Action, Comedy, Harem, Mecha, Sci-Fi",6.73
3806,sasuga no sarutobi,"Action, Adventure, Comedy, Martial Arts, Romance, Sports",6.73
8542,shin ace wo nerae!,"Drama, Romance, School, Shoujo, Sports",6.73
2497,shin cutey honey,"Adventure, Comedy, Ecchi, Magic, Sci-Fi",6.73
8635,shin koihime†musou: live revolution,"Ecchi, Music",6.73
2463,shounan bakusouzoku,"Action, Comedy, Shounen",6.73
12715,the hakkenden: shin shou,"Action, Adventure, Demons, Historical, Martial Arts, Samurai, Shounen",6.73
3915,time bokan,"Adventure, Comedy, Mecha",6.73
5833,tondemo senshi muteking,"Action, Comedy, Kids, Magic, Mecha, Sci-Fi, Shounen, Super Power",6.73
10324,tono to issho: gantai no yabou,"Comedy, Historical, Parody, Samurai, Seinen",6.73
5022,toushi gordian,"Action, Mecha, Sci-Fi",6.73
1198,tsuyokiss,"Comedy, Romance, School, Slice of Life",6.73
6878,usavich special,"Adventure, Comedy",6.73
497,yami to boushi to hon no tabibito,"Adventure, Ecchi, Fantasy, Magic, Mystery, Shoujo Ai",6.73
2288,akihabara dennou-gumi,"Adventure, Mecha, Sci-Fi, Shoujo",6.72
9549,alps no shoujo heidi: heidi to clara-hen,"Drama, Historical, Slice of Life",6.72
808,bakuretsu hunters ova,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, Shounen, Super Power",6.72
3232,bannou bunka neko-musume specials,"Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",6.72
11017,battle spirits: heroes,"Action, Shounen",6.71
3952,blue seed 1.5,"Comedy, Romance, Sci-Fi",6.72
1672,bomberman b-daman bakugaiden,"Comedy, Sci-Fi, Shounen",6.72
5266,choujuu kishin dancougar: god bless dancougar,"Action, Mecha, Sci-Fi",6.72
4450,chrno crusade: az demo wakaru chrno crusade kouza,"Adventure, Comedy, Demons, Historical, Supernatural",6.72
1853,cutey honey f,"Action, Adventure, Comedy, Magic, Romance, Sci-Fi, Shoujo",6.72
2606,digimon savers the movie: kyuukyoku power! burst mode hatsudou!!,"Action, Adventure, Comedy, Fantasy, Shounen",6.72
12347,dirty pair flash 3,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi",6.72
7666,dr. slump movie 01: arale-chan hello! fushigi shima,"Comedy, Sci-Fi, Shounen",6.72
6028,dr. slump movie 04: arale-chan hoyoyo! nanaba shiro no hihou,"Comedy, Sci-Fi, Shounen",6.72
225,dragon ball gt,"Action, Adventure, Comedy, Fantasy, Magic, Sci-Fi, Shounen, Super Power",6.72
7364,dragon quest: dai no daibouken buchiyabure!! shinsei 6 daishougun,"Action, Adventure, Fantasy, Magic, Shounen",6.72
10527,duel masters cross,"Action, Adventure, Comedy, Shounen",6.72
4199,entaku no kishi monogatari: moero arthur,"Adventure, Drama, Historical, Romance",6.72
3488,genji monogatari,"Drama, Historical, Romance",6.72
18989,ghost in the shell: arise - another mission,"Action, Mecha, Police, Sci-Fi",6.72
1761,golgo 13: queen bee,"Action, Adventure, Drama, Military, Seinen",6.72
403,hanaukyou maid-tai,"Comedy, Ecchi, Harem, Romance",6.72
1907,harukanaru toki no naka de: hachiyou shou ova,"Comedy, Demons, Fantasy, Historical, Shoujo, Supernatural",6.72
31096,hibike! euphonium: suisougaku-bu no nichijou,"Comedy, Music, School",6.72
20391,hidamari sketch: chou hidamatsuri special,Comedy,6.72
22123,inugami-san to nekoyama-san,"Comedy, School, Shoujo Ai",6.72
4119,juushin liger,"Action, Mecha, Sci-Fi",6.72
31344,k: missing kings - manner movie,Comedy,6.72
496,kamui no ken,"Adventure, Drama, Fantasy, Historical, Shounen",6.72
23133,m3: sono kuroki hagane,"Action, Drama, Mecha, Mystery, Psychological, Sci-Fi",6.72
10361,macross f: choujikuu gekijou,"Comedy, Slice of Life",6.72
5962,metal fight beyblade,"Adventure, Comedy, Sports",6.72
2733,mobile police patlabor: minipato,Parody,6.72
3641,naisho no tsubomi,"Kids, Romance, School, Shoujo, Slice of Life, Supernatural",6.72
7664,nils no fushigi na tabi (movie),"Adventure, Fantasy, Kids",6.72
34283,nobunaga no shinobi episode 0,"Comedy, Historical",6.74
1328,one pound gospel,"Comedy, Romance, Seinen, Sports",6.72
5529,pokemon: odoru pokemon himitsu kichi,"Comedy, Fantasy, Kids",6.72
1165,sakura taisen: ouka kenran,"Adventure, Mecha, Sci-Fi, Shounen",6.72
4514,seton doubutsuki: kuma no ko jacky,"Adventure, Drama, Historical",6.72
3668,telepathy shoujo ran,"Fantasy, School",6.72
8314,tentai senshi sunred: short corner,"Comedy, Parody, Seinen, Super Power",6.72
2282,tezuka osamu no kyuuyaku seisho monogatari: in the beginning,Historical,6.72
2399,tottoko hamtarou ova 1: hamtaro no otanjoubi - mama wo tasunete sanzen techi techi,"Adventure, Comedy, Kids",6.72
2284,transformers: car robots,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",6.72
3963,turn a gundam i movie: earth light,"Action, Drama, Mecha, Military, Sci-Fi, Space",6.72
4183,uchuu taitei god sigma,"Action, Mecha, Space",6.72
6672,video senshi lezarion,"Action, Mecha, Sci-Fi",6.72
446,weiß kreuz glühen,"Action, Drama, Shounen",6.72
29089,yaoguai mingdan,"Action, Comedy, Ecchi, Fantasy, Romance",6.72
8861,"yosuga no sora: in solitude, where we are least alone.","Drama, Ecchi, Harem, Romance",6.72
1143,intermezzo,"Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",6.71
8713,akai ito,"Drama, Romance, Slice of Life",6.71
1177,alien 9,"Horror, School, Sci-Fi",6.71
3874,ashita e free kick,Sports,6.71
1670,bakuten shoot beyblade the movie: gekitou!! takao vs. daichi,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",6.71
370,burn up excess,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen",6.71
16119,chouyaku hyakuninisshu: uta koi. - sake to kikoushi ~ murasaki kishikibu to kintou,"Historical, Josei",6.71
29976,dance with devils,"Demons, Harem, Romance, Shoujo, Supernatural",6.71
2769,galactic patrol lensman,"Action, Adventure, Sci-Fi",6.71
2067,gekiganger 3: the movie,"Action, Comedy, Mecha, Parody, Sci-Fi, Shounen",6.71
4244,ginga shippuu sasuraiger,"Action, Adventure, Mecha",6.71
32011,hakuouki: otogisoushi,"Fantasy, Historical, Josei, Samurai",6.71
28351,hikari no megami,"Action, Fantasy",6.71
1839,jagainu-kun,"Adventure, Fantasy, Kids, Shoujo, Slice of Life",6.71
2074,kero kero chime,"Adventure, Comedy, Fantasy",6.71
1067,kishin houkou demonbane (tv),"Action, Ecchi, Harem, Magic, Mecha, Romance, Shounen",6.71
7540,kurogane no linebarrels specials,"Action, Comedy, Ecchi, Mecha",6.71
6587,kurokami: intermission,"Action, Martial Arts, Super Power",6.71
20723,kyousou giga (tv) recaps,"Action, Fantasy, Supernatural",6.71
1617,massugu ni ikou.,"Comedy, Josei, Romance, Slice of Life",6.71
1806,master mosquiton 99,"Action, Adventure, Comedy, Supernatural, Vampire",6.71
622,natsu-iro no sunadokei,"Drama, Romance, Sci-Fi",6.71
33181,nijiiro days ova,"Comedy, Romance, School, Shoujo, Slice of Life",6.73
4795,pokemon: pika pika hoshizora camp,"Adventure, Comedy, Fantasy, Kids",6.71
18781,puchimas!: petit idolm@ster - takatsuki gold densetsu special!! haruka-san matsuri,"Comedy, Music, Slice of Life",6.71
32360,qualidea code,"Action, Magic, Supernatural",6.71
10308,sengoku otome: momoiro paradox,"Action, Comedy, Historical, Samurai, Sci-Fi, Super Power",6.71
4515,seton doubutsuki: risu no banner,"Drama, Kids",6.71
14957,shakugan no shana: friagne to marianne no naze nani shana! nandemo shitsumonbako! 2,"Comedy, Fantasy, Supernatural",6.71
7082,shugo chara! party!,"Comedy, Magic, School, Shoujo",6.71
2010,taiho shichau zo in america,"Action, Comedy, Police, Shounen",6.71
21201,teekyuu 2 specials,"Comedy, School, Shounen, Sports",6.71
916,tokkou,"Action, Comedy, Horror, Mystery, Police, Supernatural",6.71
2105,touka gettan,"Drama, Romance, Supernatural",6.71
6883,umi monogatari: anata ga ite kureta koto - shinjiau kokoro,"Comedy, Fantasy, Supernatural",6.71
1130,windaria,"Action, Drama, Fantasy, Romance, Sci-Fi",6.71
6748,yokuwakaru gendaimahou 00,"Comedy, Magic",6.71
3325,yuusha exkaiser,"Action, Mecha, Sci-Fi, Shounen",6.71
1673,bomberman b-daman bakugaiden v,"Sci-Fi, Shounen",6.7
1754,di gi charat summer special 2000,Comedy,6.7
1704,eat-man,"Action, Adventure, Sci-Fi, Shounen, Super Power",6.7
8503,fushigi mahou fun fun pharmacy,"Kids, Magic",6.7
2060,gall force 1: eternal story,"Action, Adventure, Mecha, Military, Sci-Fi, Space",6.7
4361,grenadier: hohoemi no senshi specials,"Comedy, Ecchi, Parody",6.7
2804,hana no mahoutsukai mary bell,"Adventure, Fantasy, Magic, Shoujo",6.7
840,narue no sekai,"Comedy, Romance, Sci-Fi",6.7
2086,ng knight ramune and 40 dx: wakuwaku jikuu - honoo no daisousasen,"Adventure, Comedy, Fantasy, Shounen",6.7
31848,ojisan to marshmallow,"Comedy, Slice of Life",6.7
1978,onkyo seimeitai noiseman,"Action, Fantasy, Sci-Fi",6.7
402,otogi juushi akazukin ova,"Adventure, Comedy, Fantasy, Magic",6.7
13799,pokemon: meloetta no kirakira recital,"Adventure, Comedy, Fantasy, Kids, Music",6.7
4874,pokemon: pikachu no fuyuyasumi,"Adventure, Comedy, Fantasy, Kids",6.7
30103,precure all stars movie: haru no carnival♪ - ima koko kara,"Fantasy, Magic, Music, Shoujo",6.7
15781,puchimas!: petit idolm@ster episode 0,"Comedy, Music, Slice of Life",6.7
10611,r-15,"Comedy, Ecchi, Harem, Romance, School",6.7
23,ring ni kakero 1,"Action, Shounen, Sports",6.7
23581,romeo no aoi sora specials,"Adventure, Drama, Historical, Slice of Life",6.7
33173,sansha sanyou specials,"Comedy, School, Slice of Life",6.7
472,to heart,"Drama, Harem, Romance, School, Slice of Life",6.7
1980,trava: fist planet,"Action, Comedy, Mecha, Sci-Fi, Space",6.7
7839,ufo robo grendizer: akai yuuhi no taiketsu,"Mecha, Sci-Fi",6.7
20613,viva namida,Music,6.7
32601,12-sai.: chicchana mune no tokimeki,"Romance, School, Shoujo",6.69
4744,akaneiro ni somaru saka,"Comedy, Harem, Romance, School",6.69
10516,anemone,"Drama, Magic, Supernatural",6.69
6533,atarashii sekai,Music,6.69
375,bannou bunka neko-musume (1998),"Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",6.69
6511,beast wars neo,"Action, Adventure, Mecha, Shounen, Super Power",6.69
2801,candy candy: haru no yobigoe,"Drama, Shoujo, Slice of Life",6.69
119,final approach,"Comedy, Drama, Romance, Slice of Life",6.69
241,girls bravo: first season,"Comedy, Ecchi, Fantasy, Harem, Romance, School",6.69
32511,girls und panzer: nihon senshadou renmei news,Comedy,6.69
973,glass no kantai: la legende du vent de lunivers,"Adventure, Sci-Fi",6.69
3190,guitar wo motta shounen: kikaider vs. inazuman,"Sci-Fi, Shounen",6.69
863,joshikousei: girls high,"Comedy, Drama, Ecchi, School, Slice of Life",6.69
2211,jumping,Adventure,6.69
1572,jungle taitei,"Adventure, Kids, Shounen",6.69
1658,karakuri no kimi,"Action, Comedy, Fantasy, Historical, Horror, Martial Arts, Samurai, Shounen, Supernatural",6.69
10076,kämpfer für die liebe,"Action, Comedy, Ecchi, Shoujo Ai, Super Power",6.69
412,kore ga watashi no goshujinsama,"Comedy, Ecchi, Slice of Life",6.69
1810,kyoushirou to towa no sora,"Drama, Magic, Romance, Shounen",6.69
9936,maken-ki!,"Action, Ecchi, Harem, Martial Arts, School, Super Power",6.69
7103,miracle☆train: oedo-sen e youkoso,"Fantasy, Shoujo",6.69
2456,mori no densetsu,"Adventure, Drama, Fantasy, Music",6.69
9774,morita-san wa mukuchi,"Comedy, School, Slice of Life",6.69
4112,mouse and his child,Adventure,6.69
4961,mushrambo (2008),"Action, Adventure, Fantasy, Sci-Fi",6.69
1350,parasite dolls,"Action, Mecha, Police, Sci-Fi",6.69
6428,psychoarmor govarian,"Action, Mecha, Sci-Fi, Super Power",6.69
14921,rdg: red data girl,"Fantasy, Magic",6.69
5636,restol: special rescue team,"Action, Adventure, Mecha, Police",6.69
31716,rewrite,"Action, Comedy, Romance, School, Supernatural",6.69
10073,seikon no qwaser ii,"Action, Ecchi, Seinen, Super Power, Supernatural",6.69
8248,soukou kihei votoms: case; irvine,"Action, Drama, Mecha, Military, Sci-Fi",6.69
1005,star ocean ex,"Adventure, Fantasy, Sci-Fi, Shounen",6.69
979,street fighter zero the animation,"Action, Drama, Martial Arts, Shounen, Super Power",6.69
22335,teekyuu 3 specials,"Comedy, School, Shounen, Sports",6.69
925,transformers headmasters,"Adventure, Mecha, Sci-Fi, Shounen",6.69
744,trouble chocolate,"Comedy, Romance, Sci-Fi, Shounen",6.69
6137,tsuki no waltz,Music,6.69
7160,yoroshiku mechadock,"Action, Cars, Comedy, Police, Sports",6.69
3812,yume no hoshi no button nose,"Adventure, Kids",6.69
3003,yumedamaya kidan,"Drama, Fantasy",6.69
2356,amon: devilman mokushiroku,"Demons, Horror, Psychological, Supernatural",6.68
10693,appleseed xiii remix movie 2: yogen,"Action, Mecha, Military, Police, Sci-Fi",6.68
16518,arata kangatari,"Adventure, Fantasy, Shounen",6.68
32866,brave witches,"Action, Ecchi, Magic, Military, Sci-Fi",6.68
11103,busou shinki moon angel,"Action, Sci-Fi",6.68
6383,chargeman ken!,"Action, Adventure, Sci-Fi, Shounen",6.68
289,comic party,"Comedy, Drama",6.68
706,comic party revolution,"Comedy, Drama",6.68
1676,cosmo warrior zero,"Action, Adventure, Military, Sci-Fi, Space",6.68
1661,cutey honey,"Action, Adventure, School, Sci-Fi",6.68
1178,detonator orgun,"Action, Mecha, Sci-Fi",6.68
11385,digimon xros wars: toki wo kakeru shounen hunter-tachi,"Action, Adventure, Comedy, Fantasy, Shounen",6.68
365,fake,"Comedy, Mystery, Police, Romance, Shounen Ai",6.68
29255,ghost in the shell arise episode: [.jp],Action,6.68
7112,ginga tetsudou no yoru: fantasy railroad in the stars,"Drama, Fantasy, Mystery",6.68
31675,haikyuu!! quest picture drama,"Comedy, Fantasy, Game, Shounen",6.68
19255,hyakka ryouran: samurai bride specials,"Comedy, Ecchi",6.68
1694,idolm@ster xenoglossia,"Action, Comedy, Mecha, Sci-Fi",6.68
17831,inu to hasami wa tsukaiyou,"Comedy, Supernatural",6.68
23711,kakumei no wakaki sora,"Drama, Historical",6.68
7875,kanokon: manatsu no dai shanikusai specials,Ecchi,6.68
10016,kizuna ichigeki,"Comedy, Martial Arts",6.68
2568,kojika monogatari,Drama,6.68
9754,kuragehime: eiyuu retsuden☆,"Comedy, Josei, Slice of Life",6.68
4439,kurenai sanshirou,"Action, Martial Arts, Sports",6.68
6796,kyuukyoku choujin r,"Comedy, Sci-Fi",6.68
3823,little lulu to chicchai nakama,"Comedy, Kids, Slice of Life",6.68
21451,nihonbashi koukashita r keikaku,Music,6.68
11083,nurarihyon no mago: sennen makyou recaps,"Action, Demons, Shounen, Supernatural",6.68
5957,nyoro-n churuya-san,Comedy,6.68
12671,pokemon best wishes! season 2: kyurem vs. seikenshi,"Action, Adventure, Comedy, Drama, Fantasy, Kids",6.68
8438,pokemon ranger: hikari no kiseki,"Adventure, Comedy, Fantasy, Kids",6.68
4794,pokemon: pikachu no dokidoki kakurenbo,"Adventure, Comedy, Fantasy, Kids",6.68
564,puni puni☆poemii,"Comedy, Magic, Sci-Fi, Shounen",6.68
21497,sengoku musou sp: sanada no shou,"Action, Historical, Samurai",6.68
12267,takara-sagashi,"Adventure, Fantasy, Kids",6.68
2686,tetsujin 28-gou,"Adventure, Mecha, Sci-Fi, Shounen",6.68
33341,time travel shoujo: mari waka to 8-nin no kagakusha-tachi,"Adventure, Sci-Fi",6.68
8108,tottoko hamtarou movie 3: ham ham grand prix aurora tani no kiseki - ribon-chan kiki ippatsu!,"Adventure, Comedy, Kids",6.68
7568,umineko no naku koro ni specials,"Comedy, Parody",6.68
1986,wakusei robo danguard ace,"Mecha, Sci-Fi, Shounen",6.68
155,x/1999,"Action, Drama, Fantasy, Horror, Magic, Sci-Fi, Supernatural",6.68
2729,x²: double x,"Drama, Music, Shoujo",6.68
3295,yatterman,"Adventure, Comedy, Parody",6.68
1894,yu☆gi☆oh!: hikari no pyramid,"Adventure, Comedy, Fantasy, Game",6.68
20533,z/x: ignition,"Adventure, Fantasy, Game, Sci-Fi",6.68
2028,zettai muteki raijin-oh (1992),"Mecha, Sci-Fi, Shounen",6.68
4469,g.u. trilogy: parody mode,"Comedy, Fantasy, Game, Parody, Sci-Fi",6.67
2041,ai to yuuki no pig girl tonde buurin,"Adventure, Comedy, Fantasy, Magic, Parody, Romance, School, Shoujo",6.67
9548,alps no shoujo heidi: alm no yama-hen,"Drama, Historical, Slice of Life",6.67
591,amaenaide yo!!,"Comedy, Ecchi, Harem, Romance, Supernatural",6.67
1348,bubblegum crash,"Action, Adventure, Mecha, Sci-Fi, Shounen",6.67
31048,burenai ai de,Music,6.67
33360,code geass: boukoku no akito final - itoshiki monotachi e picture drama,"Comedy, Military",6.66
5147,comic party revolution ova,Comedy,6.67
1153,crying freeman,"Action, Drama, Martial Arts, Police, Romance, Seinen",6.67
2638,doraemon: its spring!,"Adventure, Comedy, Fantasy, Kids, Shounen",6.67
7775,futatsu no kurumi,Drama,6.67
10118,ginga tetsudou 999: jikuu wo koeta energy no tabi,"Adventure, Drama, Sci-Fi",6.67
5276,happy happy clover,"Comedy, Fantasy, Kids, Shoujo",6.67
33421,hitori no shita: the outcast,"Action, Super Power, Supernatural",6.67
11101,honoo no alpenrose,"Drama, Historical, Romance, Shoujo",6.67
1085,interlude,"Adventure, Horror, Mystery",6.67
3436,meme iroiro yume no tabi,"Adventure, Kids, Sci-Fi",6.67
1062,nekojiru gekijou jirujiru original,"Action, Comedy",6.67
2710,nintama rantarou movie,"Comedy, Shounen",6.67
10886,nurarihyon no mago: jump super anime tour special,"Action, Demons, Shounen, Sports, Supernatural",6.67
32359,pokemon xyandz: subete no nazo wo tokiakase!,"Action, Adventure, Fantasy, Kids",6.67
6609,pucca (2006),"Comedy, Parody, Romance",6.67
5288,rahxephon specials,"Action, Drama, Mecha, Music, Mystery, Romance, Sci-Fi",6.67
197,rizelmine,"Comedy, Ecchi, Romance, School, Sci-Fi",6.67
31593,rokka no yuusha picture drama,"Action, Adventure, Fantasy, Magic, Mystery",6.68
3735,ryuuseiki gakusaver,"Action, Comedy, Mecha, Parody, School, Sci-Fi, Space",6.67
9916,samurai giants,Sports,6.67
28283,sengoku musou,"Action, Historical, Samurai",6.67
1012,sexy commando gaiden: sugoiyo!! masaru-san specials,"Comedy, Martial Arts, School, Shounen",6.67
3410,sky girls specials,"Comedy, Mecha, Military, Sci-Fi",6.67
9494,soukyuu no fafner: arcadian memory,"Action, Drama, Mecha, Military, Sci-Fi",6.67
13679,tottoko hamtarou hai!,"Adventure, Kids",6.67
30437,wakako-zake,"Seinen, Slice of Life",6.67
8598,yuki,"Adventure, Demons, Fantasy",6.67
24751,akuma no riddle: shousha wa dare? nukiuchi test,"Action, Comedy, Ecchi, Shoujo Ai",6.66
3800,arrow emblem grand prix no taka,"Cars, Drama, Sports",6.66
31387,aru hi inu no kuni kara tegami ga kite,"Drama, Shoujo",6.66
3081,attacker you!,"Action, Romance, Shoujo, Sports",6.66
1185,battle athletess daiundoukai,"Action, Comedy, Ecchi, Sci-Fi, Shounen, Space, Sports",6.66
3389,bus gamer,Action,6.66
5189,chou tokkyuu hikarian,"Action, Adventure, Kids",6.66
3035,chouon senshi borgman,"Action, Demons, Sci-Fi, Shounen",6.66
2696,crusher joe (1989),"Action, Adventure, Sci-Fi",6.66
21599,fight ippatsu! juuden-chan!! ova,"Comedy, Ecchi, Sci-Fi",6.66
7744,fight ippatsu! juuden-chan!! specials,"Comedy, Ecchi",6.66
3185,fortune quest l,"Adventure, Comedy, Fantasy, Magic",6.66
11307,ginga patrol pj,"Drama, Military, Sci-Fi, Space",6.66
10187,hensemi (tv),"Comedy, Ecchi, Seinen",6.66
10338,honto ni atta! reibai sensei,"Comedy, School, Shounen, Supernatural",6.66
32214,koukaku no pandora,"Action, Comedy, Ecchi, Sci-Fi",6.66
2895,kujiratori,Adventure,6.66
3054,la seine no hoshi,"Adventure, Drama, Historical, Shoujo",6.66
12661,light lag,Music,6.66
3391,maicching machiko-sensei,"Comedy, Ecchi, School",6.66
4640,maroko,"Comedy, Sci-Fi",6.66
32446,monster generation,Music,6.66
30757,monster strike,"Action, Fantasy, Game",6.66
31144,mottainai,Slice of Life,6.66
31621,ooyasan wa shishunki!,"Comedy, Slice of Life",6.66
31797,ore ga ojousama gakkou ni shomin sample toshite gets♥sareta ken specials,"Comedy, Ecchi, Harem, Romance, School",6.66
682,otogi story tenshi no shippo,"Comedy, Fantasy, Harem, Magic, Romance",6.66
438,phantom the animation,"Action, Drama, Shounen",6.66
